"_id","serviceName","serviceType","imageURL","description","tagLine","servicePageUrl","bookingsFlowEntryUrl","priceSummary","slug","paymentType","partOfPricingPlan","priceAmount","depositAmount","currency","maxSessionCapacity","maxNumberOfParticipantsPerReservation","form","link-services-all","link-services-slug"
"d3d4a629-af96-412e-884f-37c139192768","Winter Break Camp - December 28","CLASS","wix:image://v1/38f83c_6bcd5f0f1bdc44d08bf9172542ad1057~mv2.jpg/38f83c_6bcd5f0f1bdc44d08bf9172542ad1057~mv2.jpg#originWidth=1125&originHeight=1500","Looking for something fun, engaging, and out of the house during your winter break? Join us for full day programming designed to keep your student engaged and learning! 

Hours: 8:30A-5:00P

How to prepare: Students should bring two snacks, a water bottle, and lunch. Masks are required when not socially distanced. 
","Spice up your winter break with STEAM day camps!","/bookings-checkout/winter-break-camp-december-28","/bookings-checkout/winter-break-camp-december-28/book","$75.00","winter-break-camp-december-28","ONLINE",false,75,0,"USD",20,2,"{""fields"":[{""_id"":""00000000-0000-0000-0000-000000000002"",""type"":""email"",""label"":""Parent Email"",""link"":null,""constraints"":{""required"":true}},{""_id"":""00000000-0000-0000-0000-000000000003"",""type"":""tel"",""label"":""Parent Phone Number"",""link"":null,""constraints"":{""required"":true}},{""_id"":""00000000-0000-0000-0000-000000000001"",""type"":""text"",""label"":""Parent Full Name"",""link"":null,""constraints"":{""required"":true}},{""_id"":""00000000-0000-0000-0000-000000000008"",""type"":""text"",""label"":""Student 1 Full Name"",""link"":null,""constraints"":{""required"":true}},{""_id"":""5c4090ed-5a4d-4682-9483-dea809ef7c6c"",""type"":""text"",""label"":""Student 1 Grade"",""link"":null,""constraints"":{""required"":true}},{""_id"":""3bc0bde5-2d60-491d-b311-a67ad690b039"",""type"":""text"",""label"":""Student 1 Age"",""link"":null,""constraints"":{""required"":true}},{""_id"":""1e13671a-001d-4f83-b8f2-1e7c9cf63433"",""type"":""text"",""label"":""Student 2 Full Name"",""link"":null,""constraints"":{""required"":false}},{""_id"":""72963edd-50fd-449d-a95a-195e0e7d905d"",""type"":""text"",""label"":""Student 2 Grade"",""link"":null,""constraints"":{""required"":false}},{""_id"":""32dacc7f-8be2-43ab-8595-e0c5007d6883"",""type"":""text"",""label"":""Student 2 Age"",""link"":null,""constraints"":{""required"":false}},{""_id"":""e7239d21-388a-4a64-8d5a-e620775cce74"",""type"":""text"",""label"":""Current School"",""link"":null,""constraints"":{""required"":false}},{""_id"":""84e4ae3f-1b3d-4785-b087-d872dbf3c293"",""type"":""checkbox"",""label"":""I certify that I am the legal guardian of this participant and I am allowing him/her to participate in the STEAM Discovery Academy."",""link"":null,""constraints"":{""required"":true}},{""_id"":""00bf7cf6-d237-4167-96a3-bf8cd3f717fc"",""type"":""checkbox"",""label"":""I agree to the Terms & Conditions"",""link"":{""url"":""https://www.steamda.com/cancellationT&Cs"",""text"":""View Terms""},""constraints"":{""required"":true}}]}","/services/","/services/winter-break-camp-december-28"
"d568d8d1-a172-4765-8db6-c56761e90d8b","Science & Engineering","COURSE","wix:image://v1/38f83c_69b31752b6d048f382cea6096c9792eb~mv2.jpg/38f83c_69b31752b6d048f382cea6096c9792eb~mv2.jpg#originWidth=1200&originHeight=1500","Build, invent, create and discover. Investigate and experiment with new and different materials. This is a program where out of the box thinking is encouraged and innovation occurs.","Grades 4-6","/bookings-checkout/science-engineering-1","/bookings-checkout/science-engineering-1/book","$480.00","science-engineering-1","ONLINE_AND_OFFLINE",false,480,0,"USD",12,1,"{""fields"":[{""_id"":""00000000-0000-0000-0000-000000000002"",""type"":""email"",""label"":""Parent Email"",""link"":null,""constraints"":{""required"":true}},{""_id"":""00000000-0000-0000-0000-000000000003"",""type"":""tel"",""label"":""Parent Phone Number"",""link"":null,""constraints"":{""required"":true}},{""_id"":""00000000-0000-0000-0000-000000000001"",""type"":""text"",""label"":""Parent Full Name"",""link"":null,""constraints"":{""required"":true}},{""_id"":""00000000-0000-0000-0000-000000000008"",""type"":""text"",""label"":""Student 1 Full Name"",""link"":null,""constraints"":{""required"":true}},{""_id"":""6c90f190-ce5b-4294-9588-e4f63c373f70"",""type"":""text"",""label"":""Student 2 Full Name"",""link"":null,""constraints"":{""required"":false}},{""_id"":""5c4090ed-5a4d-4682-9483-dea809ef7c6c"",""type"":""text"",""label"":""Student 1 Grade"",""link"":null,""constraints"":{""required"":true}},{""_id"":""5ecb61cd-8024-402e-a150-a05dc6a65227"",""type"":""text"",""label"":""Student 2 Grade"",""link"":null,""constraints"":{""required"":false}},{""_id"":""3bc0bde5-2d60-491d-b311-a67ad690b039"",""type"":""text"",""label"":""Student 1 Age"",""link"":null,""constraints"":{""required"":true}},{""_id"":""cfeb3981-c6db-4712-bb50-116af11d1191"",""type"":""text"",""label"":""Student 2 Age"",""link"":null,""constraints"":{""required"":false}},{""_id"":""e7239d21-388a-4a64-8d5a-e620775cce74"",""type"":""text"",""label"":""Current School"",""link"":null,""constraints"":{""required"":false}},{""_id"":""84e4ae3f-1b3d-4785-b087-d872dbf3c293"",""type"":""checkbox"",""label"":""I certify that I am the legal guardian of this participant and I am allowing him/her to participate in the STEAM Discovery Academy."",""link"":null,""constraints"":{""required"":true}},{""_id"":""00bf7cf6-d237-4167-96a3-bf8cd3f717fc"",""type"":""checkbox"",""label"":""I agree to the Terms & Conditions"",""link"":{""url"":""https://www.steamda.com/cancellationT&Cs"",""text"":""View Terms""},""constraints"":{""required"":true}}]}","/services/","/services/science-engineering-1"
"d7909cf5-99b1-466d-a444-14f4d9c23798","Robotics Lab!","COURSE","wix:image://v1/38f83c_61e8e1b58f464e3192d5a0524c94fb40~mv2.jpg/38f83c_61e8e1b58f464e3192d5a0524c94fb40~mv2.jpg#originWidth=1125&originHeight=1500","Get a peek into this rapid growing career field. From low tech to high tech design, build and learn about the evolution and development of robotics. Develop skills and problem solve your way through a variety of challenges designed to spark curiosity and inspire creative thinking. 

Each workshop features a different area of robotics, leveraging Ozobots, Cublets, littlebits, Bloxels, Vex Clawbots, and more.","Grades K-5","/bookings-checkout/robotics-lab-1","/bookings-checkout/robotics-lab-1/book","$240.00","robotics-lab-1","ONLINE",false,240,0,"USD",10,1,"{""fields"":[{""_id"":""00000000-0000-0000-0000-000000000002"",""type"":""email"",""label"":""Parent Email"",""link"":null,""constraints"":{""required"":true}},{""_id"":""00000000-0000-0000-0000-000000000003"",""type"":""tel"",""label"":""Parent Phone Number"",""link"":null,""constraints"":{""required"":true}},{""_id"":""00000000-0000-0000-0000-000000000001"",""type"":""text"",""label"":""Parent Full Name"",""link"":null,""constraints"":{""required"":true}},{""_id"":""00000000-0000-0000-0000-000000000008"",""type"":""text"",""label"":""Student 1 Full Name"",""link"":null,""constraints"":{""required"":true}},{""_id"":""6c90f190-ce5b-4294-9588-e4f63c373f70"",""type"":""text"",""label"":""Student 2 Full Name"",""link"":null,""constraints"":{""required"":false}},{""_id"":""5c4090ed-5a4d-4682-9483-dea809ef7c6c"",""type"":""text"",""label"":""Student 1 Grade"",""link"":null,""constraints"":{""required"":true}},{""_id"":""5ecb61cd-8024-402e-a150-a05dc6a65227"",""type"":""text"",""label"":""Student 2 Grade"",""link"":null,""constraints"":{""required"":false}},{""_id"":""3bc0bde5-2d60-491d-b311-a67ad690b039"",""type"":""text"",""label"":""Student 1 Age"",""link"":null,""constraints"":{""required"":true}},{""_id"":""cfeb3981-c6db-4712-bb50-116af11d1191"",""type"":""text"",""label"":""Student 2 Age"",""link"":null,""constraints"":{""required"":false}},{""_id"":""e7239d21-388a-4a64-8d5a-e620775cce74"",""type"":""text"",""label"":""Current School"",""link"":null,""constraints"":{""required"":false}},{""_id"":""84e4ae3f-1b3d-4785-b087-d872dbf3c293"",""type"":""checkbox"",""label"":""I certify that I am the legal guardian of this participant and I am allowing him/her to participate in the STEAM Discovery Academy."",""link"":null,""constraints"":{""required"":true}},{""_id"":""00bf7cf6-d237-4167-96a3-bf8cd3f717fc"",""type"":""checkbox"",""label"":""I agree to the Terms & Conditions"",""link"":{""url"":""https://www.steamda.com/cancellationT&Cs"",""text"":""View Terms""},""constraints"":{""required"":true}}]}","/services/","/services/robotics-lab-1"
"daa85e11-e2ba-4d6f-9250-7bd30e6da172","Drone Pilot","CLASS","wix:image://v1/38f83c_15386491a3494448a1fdee49d4a452a4~mv2.jpg/38f83c_15386491a3494448a1fdee49d4a452a4~mv2.jpg#originWidth=1118&originHeight=1334","Learn how drones work and how they can be fixed. Then test your flying skills by successfully completing a course, complete with scoring!","Grade 3-8","/bookings-checkout/drone-pilot-2","/bookings-checkout/drone-pilot-2/book","$30.00","drone-pilot-2","ONLINE",false,30,0,"USD",10,1,"{""fields"":[{""_id"":""00000000-0000-0000-0000-000000000002"",""type"":""email"",""label"":""Parent Email"",""link"":null,""constraints"":{""required"":true}},{""_id"":""00000000-0000-0000-0000-000000000003"",""type"":""tel"",""label"":""Parent Phone Number"",""link"":null,""constraints"":{""required"":true}},{""_id"":""00000000-0000-0000-0000-000000000001"",""type"":""text"",""label"":""Parent Full Name"",""link"":null,""constraints"":{""required"":true}},{""_id"":""00000000-0000-0000-0000-000000000008"",""type"":""text"",""label"":""Student 1 Full Name"",""link"":null,""constraints"":{""required"":true}},{""_id"":""6c90f190-ce5b-4294-9588-e4f63c373f70"",""type"":""text"",""label"":""Student 2 Full Name"",""link"":null,""constraints"":{""required"":false}},{""_id"":""5c4090ed-5a4d-4682-9483-dea809ef7c6c"",""type"":""text"",""label"":""Student 1 Grade"",""link"":null,""constraints"":{""required"":true}},{""_id"":""5ecb61cd-8024-402e-a150-a05dc6a65227"",""type"":""text"",""label"":""Student 2 Grade"",""link"":null,""constraints"":{""required"":false}},{""_id"":""3bc0bde5-2d60-491d-b311-a67ad690b039"",""type"":""text"",""label"":""Student 1 Age"",""link"":null,""constraints"":{""required"":true}},{""_id"":""cfeb3981-c6db-4712-bb50-116af11d1191"",""type"":""text"",""label"":""Student 2 Age"",""link"":null,""constraints"":{""required"":false}},{""_id"":""e7239d21-388a-4a64-8d5a-e620775cce74"",""type"":""text"",""label"":""Current School"",""link"":null,""constraints"":{""required"":false}},{""_id"":""84e4ae3f-1b3d-4785-b087-d872dbf3c293"",""type"":""checkbox"",""label"":""I certify that I am the legal guardian of this participant and I am allowing him/her to participate in the STEAM Discovery Academy."",""link"":null,""constraints"":{""required"":true}},{""_id"":""00bf7cf6-d237-4167-96a3-bf8cd3f717fc"",""type"":""checkbox"",""label"":""I agree to the Terms & Conditions"",""link"":{""url"":""https://www.steamda.com/cancellationT&Cs"",""text"":""View Terms""},""constraints"":{""required"":true}}]}","/services/","/services/drone-pilot-2"
"daab0e1a-32c5-47eb-bd1c-91a564a899cd","Music & Science Lab","COURSE","wix:image://v1/e62020aca5a24ebe9eeeeb01a021b995.jpg/e62020aca5a24ebe9eeeeb01a021b995.jpg#originWidth=1280&originHeight=853","Explore the science of sound and compose, mix, dance, test, and listen. Observe how music finds itself into everything.

Course Dates: Nov 18, Dec 2, 9, & 16
No class on November 25","Grades K-8","/bookings-checkout/music-science-lab","/bookings-checkout/music-science-lab/book","$120.00","music-science-lab","ONLINE",false,120,0,"USD",9,1,"{""fields"":[{""_id"":""00000000-0000-0000-0000-000000000002"",""type"":""email"",""label"":""Parent Email"",""link"":null,""constraints"":{""required"":true}},{""_id"":""00000000-0000-0000-0000-000000000003"",""type"":""tel"",""label"":""Parent Phone Number"",""link"":null,""constraints"":{""required"":true}},{""_id"":""00000000-0000-0000-0000-000000000001"",""type"":""text"",""label"":""Parent Full Name"",""link"":null,""constraints"":{""required"":true}},{""_id"":""00000000-0000-0000-0000-000000000008"",""type"":""text"",""label"":""Student 1 Full Name"",""link"":null,""constraints"":{""required"":true}},{""_id"":""6c90f190-ce5b-4294-9588-e4f63c373f70"",""type"":""text"",""label"":""Student 2 Full Name"",""link"":null,""constraints"":{""required"":false}},{""_id"":""5c4090ed-5a4d-4682-9483-dea809ef7c6c"",""type"":""text"",""label"":""Student 1 Grade"",""link"":null,""constraints"":{""required"":true}},{""_id"":""5ecb61cd-8024-402e-a150-a05dc6a65227"",""type"":""text"",""label"":""Student 2 Grade"",""link"":null,""constraints"":{""required"":false}},{""_id"":""3bc0bde5-2d60-491d-b311-a67ad690b039"",""type"":""text"",""label"":""Student 1 Age"",""link"":null,""constraints"":{""required"":true}},{""_id"":""cfeb3981-c6db-4712-bb50-116af11d1191"",""type"":""text"",""label"":""Student 2 Age"",""link"":null,""constraints"":{""required"":false}},{""_id"":""e7239d21-388a-4a64-8d5a-e620775cce74"",""type"":""text"",""label"":""Current School"",""link"":null,""constraints"":{""required"":false}},{""_id"":""84e4ae3f-1b3d-4785-b087-d872dbf3c293"",""type"":""checkbox"",""label"":""I certify that I am the legal guardian of this participant and I am allowing him/her to participate in the STEAM Discovery Academy."",""link"":null,""constraints"":{""required"":true}},{""_id"":""00bf7cf6-d237-4167-96a3-bf8cd3f717fc"",""type"":""checkbox"",""label"":""I agree to the Terms & Conditions"",""link"":{""url"":""https://www.steamda.com/cancellationT&Cs"",""text"":""View Terms""},""constraints"":{""required"":true}}]}","/services/","/services/music-science-lab"
"df25b6ca-5f68-456e-904d-98d8505b5f3f","Science Lab!","COURSE","wix:image://v1/38f83c_b3da0834245842a89516950f4771e928~mv2.jpg/38f83c_b3da0834245842a89516950f4771e928~mv2.jpg#originWidth=1125&originHeight=1500","Spark curiosity through hands on exploration of core STEAM fields. Activities are designed to spark their imagination and foster their curiosity. Students develop confidence while building their basic science skills of observation, testing, overcoming mistakes, and teamwork. 

Each session is different, focusing on one core field focuses on one core field such as: chemistry, biology, astronomy, physics, engineering, geology, renewable energy, geography, environmental science, robotics, and programming.

*No Class Friday, April 9","Grades K-5","/bookings-checkout/science-lab-6","/bookings-checkout/science-lab-6/book","$240.00","science-lab-6","ONLINE_AND_OFFLINE",false,240,0,"USD",10,1,"{""fields"":[{""_id"":""00000000-0000-0000-0000-000000000002"",""type"":""email"",""label"":""Parent Email"",""link"":null,""constraints"":{""required"":true}},{""_id"":""00000000-0000-0000-0000-000000000003"",""type"":""tel"",""label"":""Parent Phone Number"",""link"":null,""constraints"":{""required"":true}},{""_id"":""00000000-0000-0000-0000-000000000001"",""type"":""text"",""label"":""Parent Full Name"",""link"":null,""constraints"":{""required"":true}},{""_id"":""00000000-0000-0000-0000-000000000008"",""type"":""text"",""label"":""Student 1 Full Name"",""link"":null,""constraints"":{""required"":true}},{""_id"":""6c90f190-ce5b-4294-9588-e4f63c373f70"",""type"":""text"",""label"":""Student 2 Full Name"",""link"":null,""constraints"":{""required"":false}},{""_id"":""5c4090ed-5a4d-4682-9483-dea809ef7c6c"",""type"":""text"",""label"":""Student 1 Grade"",""link"":null,""constraints"":{""required"":true}},{""_id"":""5ecb61cd-8024-402e-a150-a05dc6a65227"",""type"":""text"",""label"":""Student 2 Grade"",""link"":null,""constraints"":{""required"":false}},{""_id"":""3bc0bde5-2d60-491d-b311-a67ad690b039"",""type"":""text"",""label"":""Student 1 Age"",""link"":null,""constraints"":{""required"":true}},{""_id"":""cfeb3981-c6db-4712-bb50-116af11d1191"",""type"":""text"",""label"":""Student 2 Age"",""link"":null,""constraints"":{""required"":false}},{""_id"":""e7239d21-388a-4a64-8d5a-e620775cce74"",""type"":""text"",""label"":""Current School"",""link"":null,""constraints"":{""required"":false}},{""_id"":""84e4ae3f-1b3d-4785-b087-d872dbf3c293"",""type"":""checkbox"",""label"":""I certify that I am the legal guardian of this participant and I am allowing him/her to participate in the STEAM Discovery Academy."",""link"":null,""constraints"":{""required"":true}},{""_id"":""00bf7cf6-d237-4167-96a3-bf8cd3f717fc"",""type"":""checkbox"",""label"":""I agree to the Terms & Conditions"",""link"":{""url"":""https://www.steamda.com/cancellationT&Cs"",""text"":""View Terms""},""constraints"":{""required"":true}}]}","/services/","/services/science-lab-6"
"e1c1f658-33c8-4534-8e45-12d3a4eae7d1","Tech Lab","COURSE","wix:image://v1/38f83c_f40200f5af99486bb4a95826e4cd9161~mv2.jpg/38f83c_f40200f5af99486bb4a95826e4cd9161~mv2.jpg#originWidth=150&originHeight=200","Get hands-on while exploring careers in STEAM, including engineering, electronics, coding, robotics, and computer science. Use evidence, creativity, and design thinking to solve challenges and discover what motivates you!

Course Dates: Nov 18, Dec 2, 9, & 16
No class on November 25","Grades K-6","/bookings-checkout/tech-lab","/bookings-checkout/tech-lab/book","$240.00","tech-lab","ONLINE",false,240,0,"USD",9,1,"{""fields"":[{""_id"":""00000000-0000-0000-0000-000000000002"",""type"":""email"",""label"":""Parent Email"",""link"":null,""constraints"":{""required"":true}},{""_id"":""00000000-0000-0000-0000-000000000003"",""type"":""tel"",""label"":""Parent Phone Number"",""link"":null,""constraints"":{""required"":true}},{""_id"":""00000000-0000-0000-0000-000000000001"",""type"":""text"",""label"":""Parent Full Name"",""link"":null,""constraints"":{""required"":true}},{""_id"":""00000000-0000-0000-0000-000000000008"",""type"":""text"",""label"":""Student 1 Full Name"",""link"":null,""constraints"":{""required"":true}},{""_id"":""6c90f190-ce5b-4294-9588-e4f63c373f70"",""type"":""text"",""label"":""Student 2 Full Name"",""link"":null,""constraints"":{""required"":false}},{""_id"":""5c4090ed-5a4d-4682-9483-dea809ef7c6c"",""type"":""text"",""label"":""Student 1 Grade"",""link"":null,""constraints"":{""required"":true}},{""_id"":""5ecb61cd-8024-402e-a150-a05dc6a65227"",""type"":""text"",""label"":""Student 2 Grade"",""link"":null,""constraints"":{""required"":false}},{""_id"":""3bc0bde5-2d60-491d-b311-a67ad690b039"",""type"":""text"",""label"":""Student 1 Age"",""link"":null,""constraints"":{""required"":true}},{""_id"":""cfeb3981-c6db-4712-bb50-116af11d1191"",""type"":""text"",""label"":""Student 2 Age"",""link"":null,""constraints"":{""required"":false}},{""_id"":""e7239d21-388a-4a64-8d5a-e620775cce74"",""type"":""text"",""label"":""Current School"",""link"":null,""constraints"":{""required"":false}},{""_id"":""84e4ae3f-1b3d-4785-b087-d872dbf3c293"",""type"":""checkbox"",""label"":""I certify that I am the legal guardian of this participant and I am allowing him/her to participate in the STEAM Discovery Academy."",""link"":null,""constraints"":{""required"":true}},{""_id"":""00bf7cf6-d237-4167-96a3-bf8cd3f717fc"",""type"":""checkbox"",""label"":""I agree to the Terms & Conditions"",""link"":{""url"":""https://www.steamda.com/cancellationT&Cs"",""text"":""View Terms""},""constraints"":{""required"":true}}]}","/services/","/services/tech-lab"
"e4fc6067-3f7b-4a42-9472-a42868309e44","Circuitry and Robots","CLASS","wix:image://v1/38f83c_3587dbb3e38a4f1a811058733b3f7b11~mv2.jpg/38f83c_3587dbb3e38a4f1a811058733b3f7b11~mv2.jpg#originWidth=1500&originHeight=1500","Explore simple circuits, snap circuits, robot, and more!","Grades K-8","/bookings-checkout/circuitry-and-robots","/bookings-checkout/circuitry-and-robots/book","$30.00","circuitry-and-robots","ONLINE",false,30,0,"USD",15,1,"{""fields"":[{""_id"":""00000000-0000-0000-0000-000000000002"",""type"":""email"",""label"":""Parent Email"",""link"":null,""constraints"":{""required"":true}},{""_id"":""00000000-0000-0000-0000-000000000003"",""type"":""tel"",""label"":""Parent Phone Number"",""link"":null,""constraints"":{""required"":true}},{""_id"":""00000000-0000-0000-0000-000000000001"",""type"":""text"",""label"":""Parent Full Name"",""link"":null,""constraints"":{""required"":true}},{""_id"":""00000000-0000-0000-0000-000000000008"",""type"":""text"",""label"":""Student 1 Full Name"",""link"":null,""constraints"":{""required"":true}},{""_id"":""6c90f190-ce5b-4294-9588-e4f63c373f70"",""type"":""text"",""label"":""Student 2 Full Name"",""link"":null,""constraints"":{""required"":false}},{""_id"":""5c4090ed-5a4d-4682-9483-dea809ef7c6c"",""type"":""text"",""label"":""Student 1 Grade"",""link"":null,""constraints"":{""required"":true}},{""_id"":""5ecb61cd-8024-402e-a150-a05dc6a65227"",""type"":""text"",""label"":""Student 2 Grade"",""link"":null,""constraints"":{""required"":false}},{""_id"":""3bc0bde5-2d60-491d-b311-a67ad690b039"",""type"":""text"",""label"":""Student 1 Age"",""link"":null,""constraints"":{""required"":true}},{""_id"":""cfeb3981-c6db-4712-bb50-116af11d1191"",""type"":""text"",""label"":""Student 2 Age"",""link"":null,""constraints"":{""required"":false}},{""_id"":""e7239d21-388a-4a64-8d5a-e620775cce74"",""type"":""text"",""label"":""Current School"",""link"":null,""constraints"":{""required"":false}},{""_id"":""84e4ae3f-1b3d-4785-b087-d872dbf3c293"",""type"":""checkbox"",""label"":""I certify that I am the legal guardian of this participant and I am allowing him/her to participate in the STEAM Discovery Academy."",""link"":null,""constraints"":{""required"":true}},{""_id"":""00bf7cf6-d237-4167-96a3-bf8cd3f717fc"",""type"":""checkbox"",""label"":""I agree to the Terms & Conditions"",""link"":{""url"":""https://www.steamda.com/cancellationT&Cs"",""text"":""View Terms""},""constraints"":{""required"":true}}]}","/services/","/services/circuitry-and-robots"
"e867aadf-36fb-4eb7-963b-f24c1708ccec","Science Lab!","COURSE","wix:image://v1/38f83c_6c0a263ad80d421d96f2585cd4a9d313~mv2.jpg/38f83c_6c0a263ad80d421d96f2585cd4a9d313~mv2.jpg#originWidth=1125&originHeight=1500","Spark curiosity through hands on exploration of core STEAM fields. Activities are designed to spark their imagination and foster their curiosity. Students develop confidence while building their basic science skills of observation, testing, overcoming mistakes, and teamwork. 

Each session is different, focusing on one core field focuses on one core field such as: chemistry, biology, astronomy, physics, engineering, geology, renewable energy, geography, environmental science, robotics, and programming.
","Grades K-5","/bookings-checkout/science-lab-3","/bookings-checkout/science-lab-3/book","$480.00","science-lab-3","ONLINE",false,480,0,"USD",10,1,"{""fields"":[{""_id"":""00000000-0000-0000-0000-000000000002"",""type"":""email"",""label"":""Parent Email"",""link"":null,""constraints"":{""required"":true}},{""_id"":""00000000-0000-0000-0000-000000000003"",""type"":""tel"",""label"":""Parent Phone Number"",""link"":null,""constraints"":{""required"":true}},{""_id"":""00000000-0000-0000-0000-000000000001"",""type"":""text"",""label"":""Parent Full Name"",""link"":null,""constraints"":{""required"":true}},{""_id"":""00000000-0000-0000-0000-000000000008"",""type"":""text"",""label"":""Student 1 Full Name"",""link"":null,""constraints"":{""required"":true}},{""_id"":""6c90f190-ce5b-4294-9588-e4f63c373f70"",""type"":""text"",""label"":""Student 2 Full Name"",""link"":null,""constraints"":{""required"":false}},{""_id"":""5c4090ed-5a4d-4682-9483-dea809ef7c6c"",""type"":""text"",""label"":""Student 1 Grade"",""link"":null,""constraints"":{""required"":true}},{""_id"":""5ecb61cd-8024-402e-a150-a05dc6a65227"",""type"":""text"",""label"":""Student 2 Grade"",""link"":null,""constraints"":{""required"":false}},{""_id"":""3bc0bde5-2d60-491d-b311-a67ad690b039"",""type"":""text"",""label"":""Student 1 Age"",""link"":null,""constraints"":{""required"":true}},{""_id"":""cfeb3981-c6db-4712-bb50-116af11d1191"",""type"":""text"",""label"":""Student 2 Age"",""link"":null,""constraints"":{""required"":false}},{""_id"":""e7239d21-388a-4a64-8d5a-e620775cce74"",""type"":""text"",""label"":""Current School"",""link"":null,""constraints"":{""required"":false}},{""_id"":""84e4ae3f-1b3d-4785-b087-d872dbf3c293"",""type"":""checkbox"",""label"":""I certify that I am the legal guardian of this participant and I am allowing him/her to participate in the STEAM Discovery Academy."",""link"":null,""constraints"":{""required"":true}},{""_id"":""00bf7cf6-d237-4167-96a3-bf8cd3f717fc"",""type"":""checkbox"",""label"":""I agree to the Terms & Conditions"",""link"":{""url"":""https://www.steamda.com/cancellationT&Cs"",""text"":""View Terms""},""constraints"":{""required"":true}}]}","/services/","/services/science-lab-3"
"e9234f11-49b5-4188-b0d2-ab36403d73cf","Physics Lab","COURSE","wix:image://v1/38f83c_1baef4cbef6b45dc8b450c34473eb6a7~mv2.jpg/38f83c_1baef4cbef6b45dc8b450c34473eb6a7~mv2.jpg#originWidth=1125&originHeight=1500","Experience phenomenon first hand! Experiment with speed, velocity, and acceleration using sensors and hot wheels.","K-6","/bookings-checkout/physics-lab","/bookings-checkout/physics-lab/book","$480.00","physics-lab","ONLINE",false,480,0,"USD",10,1,"{""fields"":[{""_id"":""00000000-0000-0000-0000-000000000002"",""type"":""email"",""label"":""Parent Email"",""link"":null,""constraints"":{""required"":true}},{""_id"":""00000000-0000-0000-0000-000000000003"",""type"":""tel"",""label"":""Parent Phone Number"",""link"":null,""constraints"":{""required"":true}},{""_id"":""00000000-0000-0000-0000-000000000001"",""type"":""text"",""label"":""Parent Full Name"",""link"":null,""constraints"":{""required"":true}},{""_id"":""00000000-0000-0000-0000-000000000008"",""type"":""text"",""label"":""Student 1 Full Name"",""link"":null,""constraints"":{""required"":true}},{""_id"":""6c90f190-ce5b-4294-9588-e4f63c373f70"",""type"":""text"",""label"":""Student 2 Full Name"",""link"":null,""constraints"":{""required"":false}},{""_id"":""5c4090ed-5a4d-4682-9483-dea809ef7c6c"",""type"":""text"",""label"":""Student 1 Grade"",""link"":null,""constraints"":{""required"":true}},{""_id"":""5ecb61cd-8024-402e-a150-a05dc6a65227"",""type"":""text"",""label"":""Student 2 Grade"",""link"":null,""constraints"":{""required"":false}},{""_id"":""3bc0bde5-2d60-491d-b311-a67ad690b039"",""type"":""text"",""label"":""Student 1 Age"",""link"":null,""constraints"":{""required"":true}},{""_id"":""cfeb3981-c6db-4712-bb50-116af11d1191"",""type"":""text"",""label"":""Student 2 Age"",""link"":null,""constraints"":{""required"":false}},{""_id"":""e7239d21-388a-4a64-8d5a-e620775cce74"",""type"":""text"",""label"":""Current School"",""link"":null,""constraints"":{""required"":false}},{""_id"":""84e4ae3f-1b3d-4785-b087-d872dbf3c293"",""type"":""checkbox"",""label"":""I certify that I am the legal guardian of this participant and I am allowing him/her to participate in the STEAM Discovery Academy."",""link"":null,""constraints"":{""required"":true}},{""_id"":""00bf7cf6-d237-4167-96a3-bf8cd3f717fc"",""type"":""checkbox"",""label"":""I agree to the Terms & Conditions"",""link"":{""url"":""https://www.steamda.com/cancellationT&Cs"",""text"":""View Terms""},""constraints"":{""required"":true}}]}","/services/","/services/physics-lab"
